Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B
Strength of Schedule,Field Goals,Field Goal Attempts,Field Goal Percentage,2 Point Field Goals,2 Point Field Goal Attempts,2 Point Field Goal Percentage, 3 Point Field Goals, 3 Point Field Goals Attempts, 3 Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Points per Game,Strength of Schedule,Field Goals,Field Goal Attempts,Field Goal Percentage,2 Point Field Goals,2 Point Field Goal Attempts,2 Point Field Goal Percentage, 3 Point Field Goals, 3 Point Field Goals Attempts, 3 Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Points per Game
9.323,834,1699,0.491,653,1249,0.523,181,450,0.402,481,666,0.722,1103,493,206,87,432,459,2330,77.7,-3.0633,995,2060,0.483,760,1444,0.526,235,616,0.381,595,792,0.751,1304,549,261,117,444,513,2820,85.5
-5.0831,1015,1946,0.522,844,1504,0.561,171,442,0.387,501,779,0.643,1085,482,317,87,427,613,2702,87.2,8.1432,886,1876,0.472,783,1553,0.504,103,323,0.319,632,897,0.705,1370,456,306,165,489,498,2507,78.3
2.3931,864,1919,0.45,746,1529,0.488,118,390,0.303,506,802,0.631,1183,478,368,101,478,592,2352,75.9,6.913,780,1763,0.442,620,1296,0.478,160,467,0.343,389,583,0.667,1117,456,202,49,477,571,2109,70.3
-0.883,768,1580,0.486,602,1155,0.521,166,425,0.391,549,735,0.747,1037,485,172,90,427,552,2251,75,11.4435,1145,2315,0.495,958,1751,0.547,187,564,0.332,543,807,0.673,1376,584,322,210,554,606,3020,86.3
1.7532,985,2055,0.479,780,1485,0.525,205,570,0.36,548,854,0.642,1234,517,358,124,533,707,2723,85.1,8.7332,888,1959,0.453,718,1429,0.502,170,530,0.321,456,675,0.676,1195,521,287,140,466,558,2402,75.1
-4.5629,836,1803,0.464,645,1244,0.518,191,559,0.342,419,657,0.638,1166,488,190,127,430,578,2282,78.7,9.0735,922,1941,0.475,724,1432,0.506,198,509,0.389,683,905,0.755,1308,540,258,167,497,639,2725,77.9
9.2334,1048,2184,0.48,708,1322,0.536,340,862,0.394,539,784,0.688,1364,665,323,160,541,776,2975,87.5,2.2731,863,1752,0.493,674,1291,0.522,189,461,0.41,476,602,0.791,1140,539,206,120,396,528,2391,77.1
8.1432,886,1876,0.472,783,1553,0.504,103,323,0.319,632,897,0.705,1370,456,306,165,489,498,2507,78.3,9.323,834,1699,0.491,653,1249,0.523,181,450,0.402,481,666,0.722,1103,493,206,87,432,459,2330,77.7
11.4435,1145,2315,0.495,958,1751,0.547,187,564,0.332,543,807,0.673,1376,584,322,210,554,606,3020,86.3,2.3931,864,1919,0.45,746,1529,0.488,118,390,0.303,506,802,0.631,1183,478,368,101,478,592,2352,75.9
9.0735,922,1941,0.475,724,1432,0.506,198,509,0.389,683,905,0.755,1308,540,258,167,497,639,2725,77.9,1.7532,985,2055,0.479,780,1485,0.525,205,570,0.36,548,854,0.642,1234,517,358,124,533,707,2723,85.1
9.2334,1048,2184,0.48,708,1322,0.536,340,862,0.394,539,784,0.688,1364,665,323,160,541,776,2975,87.5,9.323,834,1699,0.491,653,1249,0.523,181,450,0.402,481,666,0.722,1103,493,206,87,432,459,2330,77.7
1.7532,985,2055,0.479,780,1485,0.525,205,570,0.36,548,854,0.642,1234,517,358,124,533,707,2723,85.1,11.4435,1145,2315,0.495,958,1751,0.547,187,564,0.332,543,807,0.673,1376,584,322,210,554,606,3020,86.3
9.2334,1048,2184,0.48,708,1322,0.536,340,862,0.394,539,784,0.688,1364,665,323,160,541,776,2975,87.5,11.4435,1145,2315,0.495,958,1751,0.547,187,564,0.332,543,807,0.673,1376,584,322,210,554,606,3020,86.3
-7.8832,893,1866,0.479,698,1384,0.504,195,482,0.405,507,723,0.701,1143,481,249,120,450,524,2488,77.8,11.8936,1131,2269,0.498,980,1838,0.533,151,431,0.35,537,822,0.653,1493,587,243,193,561,670,2950,81.9
9.0533,985,1960,0.503,869,1636,0.531,116,324,0.358,501,747,0.671,1333,528,266,180,542,619,2587,78.4,8.0531,946,1935,0.489,783,1485,0.527,163,450,0.362,465,613,0.759,1062,563,328,81,442,503,2520,81.3
-7.4831,1075,2323,0.463,817,1658,0.493,258,665,0.388,603,943,0.639,1422,536,387,139,552,625,3011,97.1,10.393,905,1833,0.494,758,1451,0.522,147,382,0.385,374,547,0.684,1176,588,191,151,485,461,2331,77.7
2.3832,883,1820,0.485,683,1300,0.525,200,520,0.385,546,786,0.695,1113,548,267,68,509,618,2512,78.5,9.2732,877,1832,0.479,719,1401,0.513,158,431,0.367,517,750,0.689,1155,496,179,92,485,573,2429,75.9
6.4034,986,1971,0.5,724,1335,0.542,262,636,0.412,588,807,0.729,1208,577,277,99,485,568,2822,83,-4.2829,779,1664,0.468,658,1275,0.516,121,389,0.311,511,712,0.718,1010,422,250,109,463,597,2190,75.5
9.1133,892,1942,0.459,736,1509,0.488,156,433,0.36,512,845,0.606,1298,532,252,101,468,626,2452,74.3,10.2333,819,1878,0.436,623,1311,0.475,196,567,0.346,451,705,0.64,1149,355,277,100,334,517,2285,69.2
0.2431,721,1676,0.43,527,1119,0.471,194,557,0.348,500,712,0.702,1076,448,203,50,398,614,2136,68.9,8.2828,847,1734,0.488,704,1333,0.528,143,401,0.357,503,735,0.684,1208,486,193,124,445,520,2340,83.6
9.0533,985,1960,0.503,869,1636,0.531,116,324,0.358,501,747,0.671,1333,528,266,180,542,619,2587,78.4,11.8936,1131,2269,0.498,980,1838,0.533,151,431,0.35,537,822,0.653,1493,587,243,193,561,670,2950,81.9
9.2732,877,1832,0.479,719,1401,0.513,158,431,0.367,517,750,0.689,1155,496,179,92,485,573,2429,75.9,6.4034,986,1971,0.5,724,1335,0.542,262,636,0.412,588,807,0.729,1208,577,277,99,485,568,2822,83
10.2333,819,1878,0.436,623,1311,0.475,196,567,0.346,451,705,0.64,1149,355,277,100,334,517,2285,69.2,0.2431,721,1676,0.43,527,1119,0.471,194,557,0.348,500,712,0.702,1076,448,203,50,398,614,2136,68.9
10.2333,819,1878,0.436,623,1311,0.475,196,567,0.346,451,705,0.64,1149,355,277,100,334,517,2285,69.2,6.4034,986,1971,0.5,724,1335,0.542,262,636,0.412,588,807,0.729,1208,577,277,99,485,568,2822,83
10.2333,819,1878,0.436,623,1311,0.475,196,567,0.346,451,705,0.64,1149,355,277,100,334,517,2285,69.2,11.8936,1131,2269,0.498,980,1838,0.533,151,431,0.35,537,822,0.653,1493,587,243,193,561,670,2950,81.9
11.2538,1219,2407,0.506,1051,1955,0.538,168,452,0.372,666,943,0.706,1561,698,357,145,581,602,3272,86.1,10.8836,1109,2154,0.515,894,1627,0.549,215,527,0.408,604,841,0.718,1299,687,328,104,523,633,3037,84.4
9.2334,1048,2184,0.48,708,1322,0.536,340,862,0.394,539,784,0.688,1364,665,323,160,541,776,2975,87.5,11.8936,1131,2269,0.498,980,1838,0.533,151,431,0.35,537,822,0.653,1493,587,243,193,561,670,2950,81.9
11.2538,1219,2407,0.506,1051,1955,0.538,168,452,0.372,666,943,0.706,1561,698,357,145,581,602,3272,86.1,11.8936,1131,2269,0.498,980,1838,0.533,151,431,0.35,537,822,0.653,1493,587,243,193,561,670,2950,81.9
10.1836,1108,2069,0.536,937,1675,0.559,171,394,0.434,780,1043,0.748,1229,653,294,141,533,609,3167,88,-10.8131,767,1656,0.463,577,1174,0.491,190,482,0.394,423,665,0.636,1056,443,259,86,480,518,2147,69.3
6.3135,1173,2537,0.462,980,1982,0.494,193,555,0.348,636,945,0.673,1396,557,362,145,457,771,3175,90.7,8.993,858,1795,0.478,753,1445,0.521,105,350,0.3,612,857,0.714,1043,475,276,161,460,494,2433,81.1
9.693,843,1729,0.488,720,1403,0.513,123,326,0.377,573,801,0.715,1131,487,270,86,441,535,2382,79.4,4.9232,911,1948,0.468,743,1488,0.499,168,460,0.365,562,816,0.689,1179,546,283,130,506,768,2552,79.8
0.3331,859,1957,0.439,565,1122,0.504,294,835,0.352,472,656,0.72,1195,542,257,73,422,586,2484,80.1,8.3232,795,1681,0.473,636,1268,0.502,159,413,0.385,644,882,0.73,1142,453,216,156,507,624,2393,74.8
7.2532,808,1896,0.426,599,1272,0.471,209,624,0.335,558,815,0.685,1141,424,271,149,438,672,2383,74.5,-3.6228,574,1201,0.478,347,642,0.54,227,559,0.406,276,384,0.719,738,352,202,78,313,486,1651,59
-2.6031,795,1745,0.456,677,1393,0.486,118,352,0.335,495,708,0.699,1093,495,279,112,428,574,2203,71.1,4.7135,1017,2087,0.487,892,1773,0.503,125,314,0.398,725,1089,0.666,1402,612,295,175,451,679,2884,82.4
8.7734,1049,2195,0.478,887,1731,0.512,162,464,0.349,511,704,0.726,1203,613,381,95,535,687,2771,81.5,3.7332,875,1891,0.463,667,1388,0.481,208,503,0.414,494,740,0.668,1248,492,213,82,450,678,2452,76.6
1.593,773,1803,0.429,622,1358,0.458,151,445,0.339,543,734,0.74,1022,414,283,68,443,600,2240,74.7,9.5936,1062,2222,0.478,745,1334,0.558,317,888,0.357,645,892,0.723,1226,661,368,121,542,837,3086,85.7
10.1836,1108,2069,0.536,937,1675,0.559,171,394,0.434,780,1043,0.748,1229,653,294,141,533,609,3167,88,8.993,858,1795,0.478,753,1445,0.521,105,350,0.3,612,857,0.714,1043,475,276,161,460,494,2433,81.1
9.693,843,1729,0.488,720,1403,0.513,123,326,0.377,573,801,0.715,1131,487,270,86,441,535,2382,79.4,8.3232,795,1681,0.473,636,1268,0.502,159,413,0.385,644,882,0.73,1142,453,216,156,507,624,2393,74.8
4.7135,1017,2087,0.487,892,1773,0.503,125,314,0.398,725,1089,0.666,1402,612,295,175,451,679,2884,82.4,7.2532,808,1896,0.426,599,1272,0.471,209,624,0.335,558,815,0.685,1141,424,271,149,438,672,2383,74.5
8.7734,1049,2195,0.478,887,1731,0.512,162,464,0.349,511,704,0.726,1203,613,381,95,535,687,2771,81.5,9.5936,1062,2222,0.478,745,1334,0.558,317,888,0.357,645,892,0.723,1226,661,368,121,542,837,3086,85.7
10.1836,1108,2069,0.536,937,1675,0.559,171,394,0.434,780,1043,0.748,1229,653,294,141,533,609,3167,88,8.3232,795,1681,0.473,636,1268,0.502,159,413,0.385,644,882,0.73,1142,453,216,156,507,624,2393,74.8
4.7135,1017,2087,0.487,892,1773,0.503,125,314,0.398,725,1089,0.666,1402,612,295,175,451,679,2884,82.4,9.5936,1062,2222,0.478,745,1334,0.558,317,888,0.357,645,892,0.723,1226,661,368,121,542,837,3086,85.7
10.1836,1108,2069,0.536,937,1675,0.559,171,394,0.434,780,1043,0.748,1229,653,294,141,533,609,3167,88,9.5936,1062,2222,0.478,745,1334,0.558,317,888,0.357,645,892,0.723,1226,661,368,121,542,837,3086,85.7
-10.7131,788,1872,0.421,672,1492,0.45,116,380,0.305,486,761,0.639,1147,432,255,90,534,669,2178,70.3,9.8232,975,1892,0.515,805,1455,0.553,170,437,0.389,584,908,0.643,1228,605,281,123,564,707,2704,84.5
5.6034,922,1958,0.471,796,1598,0.498,126,360,0.35,510,753,0.677,1226,497,241,217,405,648,2480,72.9,1.353,833,1667,0.5,677,1251,0.541,156,416,0.375,534,745,0.717,1096,512,206,108,492,518,2356,78.5
-1.0931,700,1480,0.473,613,1215,0.505,87,265,0.328,516,687,0.751,893,422,199,46,397,568,2003,64.6,12.723,857,1675,0.512,733,1343,0.546,124,332,0.373,381,551,0.691,1046,534,189,75,490,495,2219,74
5.9334,960,2045,0.469,752,1490,0.505,208,555,0.375,558,853,0.654,1191,512,316,122,449,656,2686,79,-9.1931,914,1890,0.484,798,1571,0.508,116,319,0.364,576,836,0.689,1305,433,276,126,558,559,2520,81.3
0.8631,809,1627,0.497,645,1210,0.533,164,417,0.393,569,808,0.704,1082,479,224,101,457,508,2351,75.8,9.5734,942,2081,0.453,804,1658,0.485,138,423,0.326,505,701,0.72,1295,544,275,151,516,639,2527,74.3
8.2034,1128,2275,0.496,935,1759,0.532,193,516,0.374,604,815,0.741,1319,674,358,170,500,614,3053,89.8,-1.223,916,1978,0.463,775,1578,0.491,141,400,0.353,542,743,0.729,1247,484,243,80,536,666,2515,83.8
3.7031,853,1769,0.482,657,1213,0.542,196,556,0.353,507,762,0.665,1105,515,255,135,452,534,2409,77.7,10.6235,1056,2183,0.484,868,1671,0.519,188,512,0.367,513,766,0.67,1432,662,256,180,586,611,2813,80.4
7.383,814,1824,0.446,584,1215,0.481,230,609,0.378,523,756,0.692,1086,448,217,45,383,554,2381,79.4,-5.0829,846,1820,0.465,692,1352,0.512,154,468,0.329,411,628,0.654,1027,424,286,64,377,571,2257,77.8
9.8232,975,1892,0.515,805,1455,0.553,170,437,0.389,584,908,0.643,1228,605,281,123,564,707,2704,84.5,5.6034,922,1958,0.471,796,1598,0.498,126,360,0.35,510,753,0.677,1226,497,241,217,405,648,2480,72.9
5.9334,960,2045,0.469,752,1490,0.505,208,555,0.375,558,853,0.654,1191,512,316,122,449,656,2686,79,12.723,857,1675,0.512,733,1343,0.546,124,332,0.373,381,551,0.691,1046,534,189,75,490,495,2219,74
8.2034,1128,2275,0.496,935,1759,0.532,193,516,0.374,604,815,0.741,1319,674,358,170,500,614,3053,89.8,9.5734,942,2081,0.453,804,1658,0.485,138,423,0.326,505,701,0.72,1295,544,275,151,516,639,2527,74.3
10.6235,1056,2183,0.484,868,1671,0.519,188,512,0.367,513,766,0.67,1432,662,256,180,586,611,2813,80.4,7.383,814,1824,0.446,584,1215,0.481,230,609,0.378,523,756,0.692,1086,448,217,45,383,554,2381,79.4
5.6034,922,1958,0.471,796,1598,0.498,126,360,0.35,510,753,0.677,1226,497,241,217,405,648,2480,72.9,5.9334,960,2045,0.469,752,1490,0.505,208,555,0.375,558,853,0.654,1191,512,316,122,449,656,2686,79
9.5734,942,2081,0.453,804,1658,0.485,138,423,0.326,505,701,0.72,1295,544,275,151,516,639,2527,74.3,10.6235,1056,2183,0.484,868,1671,0.519,188,512,0.367,513,766,0.67,1432,662,256,180,586,611,2813,80.4
9.5734,942,2081,0.453,804,1658,0.485,138,423,0.326,505,701,0.72,1295,544,275,151,516,639,2527,74.3,5.9334,960,2045,0.469,752,1490,0.505,208,555,0.375,558,853,0.654,1191,512,316,122,449,656,2686,79
10.5832,961,1947,0.494,810,1564,0.518,151,383,0.394,506,702,0.721,1117,518,266,110,400,543,2579,80.6,-9.813,913,2206,0.414,722,1585,0.456,191,621,0.308,466,728,0.64,1334,347,301,91,467,620,2483,82.8
8.5029,842,1826,0.461,659,1337,0.493,183,489,0.374,467,739,0.632,1305,540,190,169,550,531,2334,80.5,7.083,815,1844,0.442,626,1351,0.463,189,493,0.383,552,809,0.682,1232,412,241,166,456,595,2371,79
7.2935,998,2114,0.472,764,1459,0.524,234,655,0.357,507,753,0.673,1308,433,247,223,532,540,2737,78.2,8.1929,818,1730,0.473,689,1407,0.49,129,323,0.399,430,637,0.675,1099,508,170,59,382,505,2195,75.7
2.9231,738,1568,0.471,542,1087,0.499,196,481,0.407,443,648,0.684,990,450,237,102,438,552,2115,68.2,10.1433,1039,2080,0.5,895,1673,0.535,144,407,0.354,534,746,0.716,1264,616,283,142,538,598,2756,83.5
12.2534,1014,2044,0.496,896,1684,0.532,118,360,0.328,501,769,0.651,1375,566,219,182,610,693,2647,77.9,8.383,739,1731,0.427,530,1118,0.474,209,613,0.341,427,693,0.616,1060,384,269,124,344,529,2114,70.5
8.1831,967,1921,0.503,786,1462,0.538,181,459,0.394,514,763,0.674,1342,539,236,120,435,548,2629,84.8,-1.8031,923,2013,0.459,688,1385,0.497,235,628,0.374,589,834,0.706,1210,474,247,118,475,627,2670,86.1
2.3331,952,2024,0.47,843,1710,0.493,109,314,0.347,533,777,0.686,1135,482,388,69,480,606,2546,82.1,9.333,763,1723,0.443,658,1414,0.465,105,309,0.34,511,762,0.671,1116,441,272,116,397,625,2142,71.4
-7.1931,1033,2074,0.498,815,1539,0.53,218,535,0.407,552,789,0.7,1176,594,320,106,515,751,2836,91.5,10.7736,948,1919,0.494,773,1444,0.535,175,475,0.368,655,950,0.689,1265,601,292,144,524,657,2726,75.7
10.5832,961,1947,0.494,810,1564,0.518,151,383,0.394,506,702,0.721,1117,518,266,110,400,543,2579,80.6,7.083,815,1844,0.442,626,1351,0.463,189,493,0.383,552,809,0.682,1232,412,241,166,456,595,2371,79
7.2935,998,2114,0.472,764,1459,0.524,234,655,0.357,507,753,0.673,1308,433,247,223,532,540,2737,78.2,10.1433,1039,2080,0.5,895,1673,0.535,144,407,0.354,534,746,0.716,1264,616,283,142,538,598,2756,83.5
12.2534,1014,2044,0.496,896,1684,0.532,118,360,0.328,501,769,0.651,1375,566,219,182,610,693,2647,77.9,-1.8031,923,2013,0.459,688,1385,0.497,235,628,0.374,589,834,0.706,1210,474,247,118,475,627,2670,86.1
2.3331,952,2024,0.47,843,1710,0.493,109,314,0.347,533,777,0.686,1135,482,388,69,480,606,2546,82.1,10.7736,948,1919,0.494,773,1444,0.535,175,475,0.368,655,950,0.689,1265,601,292,144,524,657,2726,75.7
10.5832,961,1947,0.494,810,1564,0.518,151,383,0.394,506,702,0.721,1117,518,266,110,400,543,2579,80.6,10.1433,1039,2080,0.5,895,1673,0.535,144,407,0.354,534,746,0.716,1264,616,283,142,538,598,2756,83.5
10.7736,948,1919,0.494,773,1444,0.535,175,475,0.368,655,950,0.689,1265,601,292,144,524,657,2726,75.7,12.2534,1014,2044,0.496,896,1684,0.532,118,360,0.328,501,769,0.651,1375,566,219,182,610,693,2647,77.9
12.2534,1014,2044,0.496,896,1684,0.532,118,360,0.328,501,769,0.651,1375,566,219,182,610,693,2647,77.9,10.5832,961,1947,0.494,810,1564,0.518,151,383,0.394,506,702,0.721,1117,518,266,110,400,543,2579,80.6
-6.8231,841,1742,0.483,721,1436,0.502,120,306,0.392,501,698,0.718,1105,411,166,64,473,623,2303,74.3,9.8133,987,1973,0.5,814,1539,0.529,173,434,0.399,639,859,0.744,1194,605,258,91,445,661,2786,84.4
8.153,863,1816,0.475,740,1456,0.508,123,360,0.342,475,695,0.683,1085,482,264,122,486,599,2324,77.5,7.2829,848,1715,0.494,735,1390,0.529,113,325,0.348,352,556,0.633,1066,488,172,75,412,487,2163,74.6
6.7029,840,1770,0.475,717,1431,0.501,123,339,0.363,550,770,0.714,1083,514,278,121,493,572,2353,81.1,4.3033,902,1951,0.462,749,1518,0.493,153,433,0.353,616,897,0.687,1269,540,277,63,499,577,2573,78
0.9032,963,1991,0.484,846,1655,0.511,117,336,0.348,522,794,0.657,1242,507,232,117,481,550,2567,80.2,8.623,1047,2221,0.471,848,1698,0.499,199,523,0.38,545,799,0.682,1316,556,291,145,432,665,2838,94.6
3.3429,808,1736,0.465,650,1293,0.503,158,443,0.357,441,638,0.691,1049,498,210,86,432,484,2215,76.4,6.1332,776,1738,0.446,638,1301,0.49,138,437,0.316,655,920,0.712,1261,466,211,204,482,673,2343,73.2
8.7332,954,1970,0.484,784,1479,0.53,170,491,0.346,487,734,0.663,1194,469,290,145,482,595,2565,80.2,-4.2331,834,1754,0.475,688,1354,0.508,146,400,0.365,547,816,0.67,1258,516,250,148,454,593,2361,76.2
3.9732,877,1762,0.498,663,1265,0.524,214,497,0.431,599,813,0.737,1176,564,219,94,451,621,2567,80.2,8.6431,1000,2039,0.49,813,1529,0.532,187,510,0.367,526,820,0.641,1308,519,311,206,533,574,2713,87.5
12.4134,990,1974,0.502,828,1590,0.521,162,384,0.422,695,949,0.732,1268,590,250,122,423,611,2837,83.4,-0.6831,752,1648,0.456,600,1247,0.481,152,401,0.379,454,658,0.69,1045,425,163,56,456,561,2110,68.1
8.153,863,1816,0.475,740,1456,0.508,123,360,0.342,475,695,0.683,1085,482,264,122,486,599,2324,77.5,9.8133,987,1973,0.5,814,1539,0.529,173,434,0.399,639,859,0.744,1194,605,258,91,445,661,2786,84.4
4.3033,902,1951,0.462,749,1518,0.493,153,433,0.353,616,897,0.687,1269,540,277,63,499,577,2573,78,0.9032,963,1991,0.484,846,1655,0.511,117,336,0.348,522,794,0.657,1242,507,232,117,481,550,2567,80.2
6.1332,776,1738,0.446,638,1301,0.49,138,437,0.316,655,920,0.712,1261,466,211,204,482,673,2343,73.2,8.7332,954,1970,0.484,784,1479,0.53,170,491,0.346,487,734,0.663,1194,469,290,145,482,595,2565,80.2
12.4134,990,1974,0.502,828,1590,0.521,162,384,0.422,695,949,0.732,1268,590,250,122,423,611,2837,83.4,8.6431,1000,2039,0.49,813,1529,0.532,187,510,0.367,526,820,0.641,1308,519,311,206,533,574,2713,87.5
4.3033,902,1951,0.462,749,1518,0.493,153,433,0.353,616,897,0.687,1269,540,277,63,499,577,2573,78,9.8133,987,1973,0.5,814,1539,0.529,173,434,0.399,639,859,0.744,1194,605,258,91,445,661,2786,84.4
12.4134,990,1974,0.502,828,1590,0.521,162,384,0.422,695,949,0.732,1268,590,250,122,423,611,2837,83.4,8.7332,954,1970,0.484,784,1479,0.53,170,491,0.346,487,734,0.663,1194,469,290,145,482,595,2565,80.2
9.8133,987,1973,0.5,814,1539,0.529,173,434,0.399,639,859,0.744,1194,605,258,91,445,661,2786,84.4,12.4134,990,1974,0.502,828,1590,0.521,162,384,0.422,695,949,0.732,1268,590,250,122,423,611,2837,83.4
10.1836,1108,2069,0.536,937,1675,0.559,171,394,0.434,780,1043,0.748,1229,653,294,141,533,609,3167,88,12.4134,990,1974,0.502,828,1590,0.521,162,384,0.422,695,949,0.732,1268,590,250,122,423,611,2837,83.4
5.9334,960,2045,0.469,752,1490,0.505,208,555,0.375,558,853,0.654,1191,512,316,122,449,656,2686,79,12.2534,1014,2044,0.496,896,1684,0.532,118,360,0.328,501,769,0.651,1375,566,219,182,610,693,2647,77.9
10.1836,1108,2069,0.536,937,1675,0.559,171,394,0.434,780,1043,0.748,1229,653,294,141,533,609,3167,88,12.2534,1014,2044,0.496,896,1684,0.532,118,360,0.328,501,769,0.651,1375,566,219,182,610,693,2647,77.9
10.9135,1134,2257,0.502,942,1774,0.531,192,483,0.398,607,866,0.701,1455,699,315,148,566,574,3067,87.6,-4.2033,938,2058,0.456,851,1786,0.476,87,272,0.32,578,832,0.695,1436,494,318,119,578,702,2541,77
0.5033,920,1790,0.514,751,1356,0.554,169,434,0.389,561,772,0.727,1147,599,264,87,509,554,2570,77.9,7.0429,859,1789,0.48,726,1394,0.521,133,395,0.337,491,704,0.697,1104,513,233,71,461,582,2342,80.8
9.1132,1078,2085,0.517,922,1633,0.565,156,452,0.345,642,869,0.739,1223,634,250,164,461,605,2954,92.3,3.6832,819,1791,0.457,725,1512,0.479,94,279,0.337,644,849,0.759,1164,489,250,50,422,550,2376,74.3
9.3431,993,2045,0.486,726,1401,0.518,267,644,0.415,516,677,0.762,1144,601,225,117,402,482,2769,89.3,3.3929,886,1796,0.493,723,1390,0.52,163,406,0.401,500,696,0.718,1150,489,160,137,431,426,2435,84
2.423,868,1644,0.528,734,1299,0.565,134,345,0.388,438,639,0.685,1046,564,229,141,450,497,2308,76.9,7.7132,915,1840,0.497,784,1528,0.513,131,312,0.42,588,864,0.681,1183,543,250,122,461,599,2549,79.7
6.3734,845,1919,0.44,634,1349,0.47,211,570,0.37,478,698,0.685,1129,389,279,126,328,517,2379,70,8.8729,705,1486,0.474,539,1064,0.507,166,422,0.393,433,636,0.681,943,475,145,82,450,514,2009,69.3
8.2932,1003,2086,0.481,856,1669,0.513,147,417,0.353,528,818,0.645,1335,568,324,178,485,643,2681,83.8,-1.3832,857,1796,0.477,718,1430,0.502,139,366,0.38,455,645,0.705,1092,463,217,77,453,628,2308,72.1
10.9135,1134,2257,0.502,942,1774,0.531,192,483,0.398,607,866,0.701,1455,699,315,148,566,574,3067,87.6,12.2632,794,1775,0.447,618,1281,0.482,176,494,0.356,569,781,0.729,1107,446,240,98,546,714,2333,72.9
3.6832,819,1791,0.457,725,1512,0.479,94,279,0.337,644,849,0.759,1164,489,250,50,422,550,2376,74.3,0.5033,920,1790,0.514,751,1356,0.554,169,434,0.389,561,772,0.727,1147,599,264,87,509,554,2570,77.9
7.7132,915,1840,0.497,784,1528,0.513,131,312,0.42,588,864,0.681,1183,543,250,122,461,599,2549,79.7,9.3431,993,2045,0.486,726,1401,0.518,267,644,0.415,516,677,0.762,1144,601,225,117,402,482,2769,89.3
-1.3832,857,1796,0.477,718,1430,0.502,139,366,0.38,455,645,0.705,1092,463,217,77,453,628,2308,72.1,6.3734,845,1919,0.44,634,1349,0.47,211,570,0.37,478,698,0.685,1129,389,279,126,328,517,2379,70
10.9135,1134,2257,0.502,942,1774,0.531,192,483,0.398,607,866,0.701,1455,699,315,148,566,574,3067,87.6,0.5033,920,1790,0.514,751,1356,0.554,169,434,0.389,561,772,0.727,1147,599,264,87,509,554,2570,77.9
7.7132,915,1840,0.497,784,1528,0.513,131,312,0.42,588,864,0.681,1183,543,250,122,461,599,2549,79.7,6.3734,845,1919,0.44,634,1349,0.47,211,570,0.37,478,698,0.685,1129,389,279,126,328,517,2379,70
10.9135,1134,2257,0.502,942,1774,0.531,192,483,0.398,607,866,0.701,1455,699,315,148,566,574,3067,87.6,6.3734,845,1919,0.44,634,1349,0.47,211,570,0.37,478,698,0.685,1129,389,279,126,328,517,2379,70
-4.653,836,1905,0.439,759,1642,0.462,77,263,0.293,576,852,0.676,1181,394,341,153,487,592,2325,77.5,4.9931,987,1919,0.514,888,1641,0.541,99,278,0.356,551,778,0.708,1180,547,264,121,507,594,2624,84.6
10.803,944,1995,0.473,761,1590,0.479,183,405,0.452,403,603,0.668,1255,497,215,129,422,500,2474,82.5,4.0329,803,1689,0.475,712,1419,0.502,91,270,0.337,604,822,0.735,1102,447,244,143,449,554,2301,79.3
-0.9831,772,1682,0.459,662,1362,0.486,110,320,0.344,533,784,0.68,1069,411,258,82,429,542,2187,70.5,7.7832,984,2084,0.472,822,1648,0.499,162,436,0.372,648,925,0.701,1312,411,265,133,491,655,2778,86.8
9.4732,818,1783,0.459,725,1524,0.476,93,259,0.359,602,858,0.702,1139,461,307,146,475,619,2331,72.8,-3.0931,721,1509,0.478,588,1204,0.488,133,305,0.436,529,714,0.741,1101,393,172,93,470,594,2104,67.9
8.973,1010,2040,0.495,890,1672,0.532,120,368,0.326,573,840,0.682,1316,566,316,198,538,572,2713,90.4,8.8231,833,1819,0.458,713,1489,0.479,120,330,0.364,485,787,0.616,1172,440,326,125,458,624,2271,73.3
-1.5332,949,1944,0.488,796,1543,0.516,153,401,0.382,540,792,0.682,1179,500,245,112,550,649,2591,81,9.4934,1081,2185,0.495,956,1827,0.523,125,358,0.349,690,981,0.703,1454,696,315,165,610,744,2977,87.6
-2.4933,1132,2208,0.513,831,1459,0.57,301,749,0.402,538,752,0.715,1175,635,324,96,445,640,3103,94,7.5932,867,1811,0.479,733,1481,0.495,134,330,0.406,588,891,0.66,1169,461,281,153,543,572,2456,76.8
10.6239,1227,2401,0.511,1051,1942,0.541,176,459,0.383,791,1089,0.726,1414,689,362,160,645,715,3421,87.7,-8.0633,1025,2010,0.51,838,1521,0.551,187,489,0.382,532,704,0.756,1051,555,328,88,429,655,2769,83.9
